time,e,omega,d,p,xi,gY,pi,i_rate,lambda_t,r0_t,debt_stress
745.9,0.602280766810195,0.747148747786353,-2,1.14077835927306,1,0.005,0.252851252213647,-0.0418400148380557,58.8,0.0749401768538568,0
745.95,0.60197970169934,0.747156705791151,-2,1.14058093328127,1,0.005,0.252843294208849,-0.041841670402919,58.8,0.0749402194964593,0
746,0.601678787083414,0.747163539436629,-2,1.14038608433828,1,0.005,0.252836460563371,-0.0418431010504023,58.8,0.0749402621087176,0
746.05,0.601378022887187,0.747169249254022,-2,1.14019381285339,1,0.005,0.252830750745978,-0.0418443068867844,58.8,0.0749403046906534,0
746.1,0.601077409035469,0.747173835779371,-2,1.14000411922819,1,0.005,0.252826164220629,-0.0418452880193061,58.8,0.0749403472422879,0
746.15,0.600776945453106,0.747177299553519,-2,1.13981700385653,1,0.005,0.252822700446481,-0.0418460445561682,58.8,0.0749403897636429,0
746.2,0.600476632064983,0.747179641122103,-2,1.13963246712451,1,0.005,0.252820358877897,-0.04184657660653,58.8,0.0749404322547397,0
746.25,0.600176468796022,0.747180861035541,-2,1.13945050941051,1,0.005,0.252819138964459,-0.0418468842805079,58.8,0.0749404747155998,0
746.3,0.59987645557118,0.747180959849033,-2,1.1392711310851,1,0.005,0.252819040150967,-0.0418469676891734,58.8,0.0749405171462446,0
746.35,0.599576592315456,0.747179938122541,-2,1.13909433251112,1,0.005,0.252820061877459,-0.0418468269445514,58.8,0.0749405595466955,0
746.4,0.599276878953882,0.747177796420791,-2,1.1389201140436,1,0.005,0.252822203579209,-0.0418464621596193,58.8,0.0749406019169741,0
746.45,0.598977315411532,0.747174535313259,-2,1.13874847602979,1,0.005,0.252825464686741,-0.0418458734483042,58.8,0.0749406442571016,0
746.5,0.598677901613514,0.747170155374165,-2,1.13857941880914,1,0.005,0.252829844625835,-0.0418450609254822,58.8,0.0749406865670995,0
746.55,0.598378637484973,0.747164657182463,-2,1.13841294271326,1,0.005,0.252835342817537,-0.0418440247069762,58.8,0.074940728846989,0
746.6,0.598079522951096,0.747158041321835,-2,1.13824904806594,1,0.005,0.252841958678165,-0.0418427649095545,58.8,0.0749407710967917,0
